,Artiste,Titre,Année,Rang,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
987,onerepublic,love runs out,2014,67,5BJSZocnCeSNeYMj3iVqM7,60,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022,224227,4
988,brantley gilbert,bottoms up,2014,68,0HZUp8fm9fh1Mitqx4CIOr,64,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.134,0.545,170.006,220200,4
989,becky g,shower,2014,69,3DmW6y7wTEYHJZlLo1r6XJ,77,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4
990,rixton,me and my broken heart,2014,70,1oew3nFNY3vMacJAsvry0S,77,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733,4
991,martin garrix,animals,2014,71,1TWfkGrhF7ob0nwB2M6knb,66,0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,304229,4
992,rich gang ring young thug  rich homie quan,lifestyle,2014,72,7DTlsMOQjGysXHpwwpHuPl,67,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,269693,4
993,kenny chesney,american kids,2014,73,1dgWTMoHwTUnQhOQ8SR5fV,70,0.733,0.589,7,-7.37,1,0.1,0.0476,5.85e-06,0.0366,0.867,170.097,182960,4
994,the neighbourhood,sweater weather,2014,75,2QjOHCTQ1Jl3zawyYOpxh6,86,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
995,sam hunt,leave the night on,2014,76,3wx2kQWPn9p5UppQbNhPAk,65,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,4
996,chris brown ring usher  rick ross,new flame,2014,77,3fBbfrWZUuWWrMQXFISr7N,68,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,244227,4
997,michael jackson  justin timberlake,love never felt so good,2014,78,48td6xvpokdYwvbl3JIiXP,68,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027,4
998,dierks bentley,drunk on a plane,2014,79,1soxUgYIZb1qx1c7o1Lc7z,68,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,254467,4
999,lady antebellum,bartender,2014,81,6olKv2HP3XgBpvVxAswowe,62,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,198267,4
1000,lady gaga ring r  kelly,do what u want,2014,84,4IWGnyOHDrVZEtPWfs4s7q,67,0.681,0.701,9,-6.336,1,0.0767,0.106,0.0,0.208,0.398,139.952,175203,4
1001,5 seconds of summer,amnesia,2014,86,1JCCdiru7fhstOIF4N7WJC,69,0.572,0.499,2,-5.237,1,0.0311,0.0283,0.0,0.213,0.108,101.593,237248,4
1002,t i  ring iggy azalea,no mediocre,2014,87,38aECKrbMv2F5FsYYCewCQ,57,0.78,0.45,1,-9.539,1,0.0465,0.0826,0.0,0.0809,0.178,95.486,201600,4
1003,kongos,come with me now,2014,88,2kWowW0k4oFymhkr7LmvzO,68,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,211960,4
1004,lil wayne ring drake,believe me,2014,89,6t2eIONH4Sax3R21QWiKNp,61,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,337640,4
1005,mike will made-it ring miley cyrus wiz khalifa  juicy j,23,2014,90,2DnyKpPcFpC460wLJeGzOs,72,0.804,0.383,7,-10.984,1,0.354,0.563,0.0,0.238,0.455,118.009,243246,4
1006,jake owen,beachin',2014,91,5dNGORzxFb5z3v7vSAFkTU,61,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,191040,4
1007,macklemore  ryan lewis ring schoolboy q  hollis,white walls,2014,92,6I3KeXBT0E9MoMqYz8srVq,72,0.767,0.782,7,-5.545,1,0.14,0.0541,0.0,0.338,0.827,116.491,220319,4
1008,5 seconds of summer,she looks so perfect,2014,93,1gugDOSMREb34Xo0c1PlxM,70,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,202496,4
1009,zedd ring hayley williams,stay the night,2014,94,2QtJA4gbwe1AcanB2p21aP,62,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,4
1010,beyonce,partition,2014,95,5hgnY0mVcVetszbb85qeDg,71,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,4
1011,drake,0 to 100 / the catch up,2014,97,4jtyUzZm9WLc2AdaJ1dso7,71,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,4
1012,lee brice,i don't dance,2014,98,5aj0xPGiEUN3aI2oOYu14S,69,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173,4
1013,miranda lambert duet with carrie underwood,somethin' bad,2014,99,6s9m5J92By7jii22Q2XtY2,64,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,169587,4
1014,miley cyrus,adore you,2014,100,5AnCLGg35ziFOloEnXK4uu,70,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,278747,4
1015,mark ronson ring bruno mars,uptown funk!,2015,1,32OlwWuMpZ6b0aN2RZOeMS,81,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
1016,ed sheeran,thinking out loud,2015,2,34gCuhDGsG4bRPIf9bb02f,84,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
1017,wiz khalifa ring charlie puth,see you again,2015,3,2JzZzZUQj3Qff7wapcbKjc,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
1019,wiz khalifa ring charlie puth,see you again,2016,98,2JzZzZUQj3Qff7wapcbKjc,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
1021,fetty wap,trap queen,2015,4,2d8JP84HNLKhmd6IYOoupQ,74,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093,4
1022,maroon 5,sugar,2015,5,2iuZJX9X9P0GKaE93xcPjk,80,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,4
1023,walk the moon,shut up and dance,2015,6,4kbj5MwxO1bq9wjT5g9HaA,80,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
1024,taylor swift,blank space,2015,7,1p80LdxRV74UKvL8gnD7ky,71,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,4
1025,silento,watch me,2015,8,5RIVoVdkDLEygELLCniZFr,66,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,185143,4
1027,silento,watch me,2016,87,5RIVoVdkDLEygELLCniZFr,66,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,185143,4
1029,the weeknd,earned it (fifty shades of grey),2015,9,4frLb7nWtsz2ymBE6k2GRP,70,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,277680,3
1030,the weeknd,the hills,2015,10,7fBv7CLKzipRk6EC6TWHOB,83,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4
1032,the weeknd,the hills,2016,32,7fBv7CLKzipRk6EC6TWHOB,83,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4
1034,omi,cheerleader,2015,11,023OVLNzXhX0j7CxswUt6D,65,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,180560,4
1035,the weeknd,can't feel my face,2015,12,2TZu0eg6gBNwbqPyzSDqnf,46,0.43,0.856,9,-6.301,0,0.0549,0.000997,0.0,0.273,0.295,108.091,201107,4
1037,the weeknd,can't feel my face,2016,72,2TZu0eg6gBNwbqPyzSDqnf,46,0.43,0.856,9,-6.301,0,0.0549,0.000997,0.0,0.273,0.295,108.091,201107,4
1039,ellie goulding,love me like you do,2015,13,3zHq9ouUJQFQRf3cm1rRLu,78,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4
1040,hozier,take me to church,2015,14,1CS7Sd1u5tWkstBhpssyjP,74,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,4
1041,taylor swift ring kendrick lamar,bad blood,2015,15,273dCMFseLcVsoSWx59IoE,64,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,4
1042,major lazer  dj snake ring mo,lean on,2015,16,1Lim1Py7xBgbAkAys3AGAG,72,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
1044,major lazer  dj snake ring mo,lean on,2016,85,1Lim1Py7xBgbAkAys3AGAG,72,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
1046,jason derulo,want to want me,2015,17,7oGZAicScQt96OAW4AruYy,76,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719,4
1047,rachel platten,fight song,2015,20,37f4ITSlgPX81ad2EvmVQr,79,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4
1048,fetty wap ring remy boyz,679,2015,21,5NQbUaeTEOGdD6hHcre0dZ,76,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,4
1050,fetty wap ring remy boyz,679,2016,54,5NQbUaeTEOGdD6hHcre0dZ,76,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,4
1052,meghan trainor,lips are movin,2015,22,6gj08XDlv9Duc2fPOxUmVD,69,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,4
1053,fifth harmony ring kid ink,worth it,2015,23,1qRA5BS78u3gME0loMl9AA,75,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693,4
1054,omarion ring chris brown  jhene aiko,post to be,2015,24,0fgZUSa7D7aVvv3GfO0A1n,72,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,4
1055,andy grammer,honey i'm good,2015,25,4MflGTO2ZTcSQ12bWcyRgI,71,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,199263,4
1056,sam smith,i'm not the only one,2015,26,7795WJLVKJoAyVoOtCWqXN,82,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,4
1057,selena gomez ring a$ap rocky,good for you,2015,27,578Eooad7oUyn4stovZiPg,63,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,221280,4
1058,taylor swift,style,2015,29,4lIxdJw6W3Fg4vUIYCB0S5,65,0.598,0.786,2,-5.572,1,0.0382,0.00256,0.00143,0.117,0.456,95.021,231000,4
1059,drake,hotline bling,2015,30,0wwPcA6wtMf6HUMpIRdeP7,76,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
1061,drake,hotline bling,2016,24,0wwPcA6wtMf6HUMpIRdeP7,76,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
1063,david guetta ring nicki minaj bebe rexha  afrojack,hey mama,2015,31,5b2bu6yyATC1zMXDGScJ2d,63,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,4
1064,justin bieber,what do you mean?,2015,33,4B0JvthVoAAuygILe3n4Bs,78,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4
1066,justin bieber,what do you mean?,2016,31,4B0JvthVoAAuygILe3n4Bs,78,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4
1068,ed sheeran,photograph,2015,34,1HNkqx9Ahdgi1Ixy2xkKkL,84,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
1069,adele,hello,2015,35,4sPmO7WMQUAf45kwMOtONw,72,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,295493,4
1071,adele,hello,2016,7,4sPmO7WMQUAf45kwMOtONw,72,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,295493,4
1073,shawn mendes,stitches,2015,36,1957Duzfryt5tLkv1o7Qjx,11,0.736,0.74,10,-6.662,0,0.0912,0.0174,0.0,0.0481,0.737,74.99,206879,4
1075,shawn mendes,stitches,2016,23,1957Duzfryt5tLkv1o7Qjx,11,0.736,0.74,10,-6.662,0,0.0912,0.0174,0.0,0.0481,0.737,74.99,206879,4
1077,tove lo,talking body,2015,37,2tpfxAXiI52znho4WE3XFA,66,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427,4
1078,nick jonas,jealous,2015,38,5NQJnRpJHRaupdegphntQT,67,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007,222187,4
1079,pitbull  ne-yo,time of our lives,2015,39,2bJvI42r8EF3wxjOuDav4r,77,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,229360,4
1080,r  city ring adam levine,locked away,2015,40,0sQLhT32E9ZG2zn5iYR6nN,66,0.508,0.677,1,-5.696,1,0.0656,0.328,0.0,0.0491,0.575,121.928,227280,5
1081,rihanna  kanye west  paul mccartney,fourfiveseconds,2015,42,78TTtXnFQPzwqlbtbwqN0y,79,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,188238,4
1082,fall out boy,centuries,2015,43,04aAxqtGp5pv12UXAg4pkq,80,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,228360,4
1083,sam hunt,take your time,2015,45,6DEaND0SHv3sC11xobZLiy,68,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,243707,4
1084,big sean ring e-40,i don't f**k with you,2015,47,7taXl2C2594pF4gjumrF4W,39,0.815,0.724,1,-5.658,1,0.0712,0.0385,0.0,0.334,0.366,97.957,284413,4
1085,rihanna,b**** better have my money,2015,48,0NTMtAO2BV4tnGvw9EgBVq,76,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306,4
1086,rich homie quan,flex (ooh ooh ooh),2015,49,2NVt7fxr5GsqTkGwYXcNTE,64,0.676,0.615,6,-7.534,0,0.0496,0.0384,0.0,0.341,0.883,163.993,176675,4
1087,t-wayne,nasty freestyle,2015,50,0PT7nlpo11hYYyfnBgtilT,63,0.779,0.472,11,-7.116,1,0.218,0.0577,0.0,0.114,0.412,135.051,142212,4
1088,sia,elastic heart,2015,52,5S9lfZu1YF8xKkgSsqL2Bd,65,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4
1089,demi lovato,cool for the summer,2015,53,40bbdZvKVrHkL0wty2m6c7,1,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,4
1090,x ambassadors,renegades,2015,54,0fYVliAYKHuPmECRs1pbRf,75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,4
1091,usher ring juicy j,i don't mind,2015,55,7aXuop4Qambx5Oi3ynsKQr,69,0.87,0.464,4,-8.337,1,0.178,0.205,0.0,0.0902,0.457,112.974,251989,4
1092,ariana grande  the weeknd,love me harder,2015,56,5J4ZkQpzMUFojo1CtAZYpn,75,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4
1093,taylor swift,wildest dreams,2015,57,59HjlYCeBsxdI0fcm3zglw,69,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4
1095,taylor swift,wildest dreams,2016,79,59HjlYCeBsxdI0fcm3zglw,69,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4
1097,dj snake  alunageorge,you know you like it,2015,59,57kR5SniQIbsbVoIjjOUDa,69,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,4
1098,fall out boy,uma thurman,2015,60,5PUawWFG1oIS2NwEcyHaCr,69,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,211573,4
1099,beyonce,7/11,2015,61,02M6vucOvmRfMxTXDUwRXu,71,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,213507,4
1100,selena gomez,the heart wants what it wants,2015,62,5hvycnkIOMDyrmZ9s0bYRY,4,0.617,0.792,7,-4.873,0,0.0379,0.0536,0.0,0.142,0.631,83.067,227373,4
1101,little big town,girl crush,2015,63,11qh54D0PKkBwelpDxxiEU,68,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,193320,3
1102,trey songz,slow motion,2015,64,4NYwy0R3NdvORX2B6OZXBT,73,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854,4
1103,one direction,drag me down,2015,65,2K87XMYnUMqLcX3zvtAF4G,81,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,4
1104,nicki minaj ring drake  lil wayne,truffle butter,2015,66,3keUgTGEoZJt0QkzTB6kHg,62,0.887,0.673,10,-6.846,0,0.0503,0.0743,4.06e-05,0.124,0.491,105.113,219227,4
1105,ariana grande,one last time,2015,67,7xoUc6faLbCqZO6fQEYprd,79,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4
1106,nick jonas,chains,2015,68,5Eg4TsPcqNbIjd8ADMZosg,59,0.589,0.611,0,-5.881,0,0.0459,0.0151,0.0,0.0757,0.121,76.006,203107,4
1107,meek mill ring chris brown  nicki minaj,all eyes on you,2015,69,0hy1SOTEn9ifXTzOwnCwEr,69,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,223973,4
1108,rae sremmurd,no type,2015,70,4scpF6J5uMBvoh6sFB7EL1,73,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,4
1109,vance joy,riptide,2015,71,3JvrhDOgAt6p7K8mDyZwRd,78,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
1110,jidenna ring roman gianarthur,classic man,2015,72,3G7XYAwtxtoGK7fAm4IlD9,61,0.79,0.585,8,-6.058,1,0.0348,0.185,0.0,0.292,0.585,94.072,226000,4
1111,elle king,ex's  oh's,2015,73,70eDxAyAraNTiD6lx2ZEnH,72,0.612,0.921,7,-2.879,1,0.0848,0.0183,0.0,0.0576,0.453,139.986,202173,4
1113,elle king,ex's  oh's,2016,63,70eDxAyAraNTiD6lx2ZEnH,72,0.612,0.921,7,-2.879,1,0.0848,0.0183,0.0,0.0576,0.453,139.986,202173,4
1115,meghan trainor,dear future husband,2015,74,3cU2wBxuV6nFiuf6PJZNlC,72,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,184227,4
1116,charlie puth ring meghan trainor,marvin gaye,2015,75,6ukMqDxnOPOgoHdak7Kyp3,69,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,190453,4
1117,meghan trainor ring john legend,like i'm gonna lose you,2015,76,2YlZnw2ikdb837oKMKjBkW,79,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053,3
1119,meghan trainor ring john legend,like i'm gonna lose you,2016,42,2YlZnw2ikdb837oKMKjBkW,79,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053,3
1121,james newton howard ring jennifer lawrence,the hanging tree,2015,78,416MsJxvxSKY96DCmbJIRs,65,0.213,0.0743,9,-18.071,0,0.0408,0.344,3.45e-05,0.212,0.145,53.863,218507,4
1122,o t  genasis,coco,2015,79,0aMHIW1lqrulVCx0LLlr6a,72,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,4
1123,sam smith,lay me down,2015,81,64GRDrL1efgXclrhVCeuA0,76,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,219536,4
1124,i love makonnen ring drake,tuesday,2015,82,2b1yiFEFZYuvlBnClvNJHP,65,0.945,0.65,1,-7.071,1,0.154,0.000515,0.0,0.135,0.804,129.007,96563,4
1125,ilovememphis,hit the quan,2015,83,4OjuzM3rTWp3q60mEldNSF,64,0.741,0.488,8,-8.253,1,0.362,0.000235,0.0,0.0488,0.625,160.018,181081,4
1126,macklemore  ryan lewis ring eric nally melle mel kool moe dee  grandmaster caz,downtown,2015,84,5pfJsMwoRYKampPay8amX0,68,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593,4
1127,sam hunt,house party,2015,85,1TwLKNsCnhi1HxbIi4bAW0,72,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,190240,4
1128,chris brown  tyga,ayo,2015,86,0k6DnZMLoEUH8NGD5zh2SE,73,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,225227,4
1129,luke bryan,kick the dust up,2015,87,5g15o2Sm55Hn9ShK5yEXgp,65,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,190587,4
1130,big sean ring drake,blessings,2015,88,1bzM1cd6oqFozdr4wK6HdR,65,0.79,0.621,1,-7.634,1,0.275,0.333,0.0,0.122,0.15,118.895,252040,4
1131,george ezra,budapest,2015,89,2ixsaeFioXJmMgkkbd4uj1,78,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,200733,4
1132,kelly clarkson,heartbeat song,2015,91,7FC9Lng8iXU081lbigu8m8,66,0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,198733,4
1133,ella henderson,ghost,2015,93,4z7gh3aIZV9arbL9jJSc5J,57,0.68,0.84,9,-3.823,1,0.0415,0.0457,8.38e-06,0.143,0.468,104.985,213213,4
1134,alessia cara,here,2015,94,1wYZZtamWTQAoj8B812uKQ,65,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,199453,4
1136,alessia cara,here,2016,39,1wYZZtamWTQAoj8B812uKQ,65,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,199453,4
1138,mr  probz,waves,2015,95,1HFfMOxCAT4GAwaPfCdmUs,75,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,208133,4
1139,nicky jam  enrique iglesias,el perdon (forgiveness),2015,96,7hOfyNuj2dLc0HAEYVDIYS,50,0.736,0.719,8,-3.839,1,0.0357,0.256,0.0,0.0909,0.656,90.013,206667,4
1140,ne-yo ring juicy j,she knows,2015,97,0Fs9cdPDhptWEDJmiCbkEW,66,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4
1141,one direction,night changes,2015,98,5O2P9iiztwhomNh8xkR9lJ,78,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4
1142,calvin harris  disciples,how deep is your love,2015,100,22mek4IiqubGD9ctzxc69s,76,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640,4
1143,justin bieber,love yourself,2016,1,7iohFH3BaEkZEoR1L16ysR,3,0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126,232627,4
1144,justin bieber,sorry,2016,2,09CtPGIpYB4BrO8qb1RGsF,81,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4
1145,drake ring wizkid  kyla,one dance,2016,3,1zi7xx7UVEFkmKfv06H8x0,81,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4
1146,rihanna ring drake,work,2016,4,72TFWvU3wUYdUuxejTTIzt,76,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320,4
1147,twenty one pilots,stressed out,2016,5,3CRDbSIZ4r5MsZ0YwxuEkn,83,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
1148,desiigner,panda,2016,6,275a9yzwGB6ncAW4SxY7q3,68,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,247867,4
1149,justin timberlake,can't stop the feeling!,2016,9,1WkMMavIMc4JZ8cfMmxHkI,73,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4
1151,justin timberlake,can't stop the feeling!,2017,49,1WkMMavIMc4JZ8cfMmxHkI,73,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4
1153,the chainsmokers ring halsey,closer,2016,10,7BKLCZ1jbUBVqRi2FVlTVw,84,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
1155,the chainsmokers ring halsey,closer,2017,7,7BKLCZ1jbUBVqRi2FVlTVw,84,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
1157,sia ring sean paul,cheap thrills,2016,11,3S4px9f4lceWdKf0gWciFu,71,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,4
1158,lukas graham,7 years,2016,12,5kqIPrATaCc2LqxVWzQGbk,79,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,237300,4
1159,rihanna,needed me,2016,13,4pAl7FkDMNBsjykPXo91B3,79,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600,4
1160,flo rida,my house,2016,14,6Knv6wdA0luoMUuuoYi2i1,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4
1161,mike posner,i took a pill in ibiza,2016,15,1MtUq6Wp1eQ8PC6BbPCj8P,71,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4
1162,fifth harmony ring ty dolla $ign,work from home,2016,16,4tCtwWceOPWzenK2HAIJSb,77,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
1163,calvin harris ring rihanna,this is what you came for,2016,17,0azC730Exh71aQlOt9Zj3y,79,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160,4
1164,dnce,cake by the ocean,2016,18,76hfruVvmfQbw0eYn1nmeC,79,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,4
1165,g-eazy x bebe rexha,me myself  i,2016,19,40YcuQysJ0KlGQTeGUosTC,76,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,251467,4
