,Artiste,Titre,Année,Rang,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
888,frederica sorel  melanie cohl,chanson des jumelles (les demoiselles de rochefort),2003,91,1UnwwXhpee4G7kh8G57ZVw,11,0.74,0.841,1,-4.605,0,0.0488,0.0296,1.69e-06,0.043,0.914,106.531,210093,4
889,placebo,the bitter end,2003,92,3WBPiogtVDBSXK7uOpxJ6m,63,0.328,0.904,3,-5.063,0,0.0455,4.23e-05,0.0591,0.11,0.518,186.253,190573,4
890,singuila,c'est trop,2003,94,6lwk7C5xK5cdmKupE8lU7U,38,0.923,0.502,11,-5.517,1,0.0406,0.0376,1.62e-05,0.0771,0.974,110.015,239667,4
892,singuila,c'est trop,2004,96,6lwk7C5xK5cdmKupE8lU7U,38,0.923,0.502,11,-5.517,1,0.0406,0.0376,1.62e-05,0.0771,0.974,110.015,239667,4
894,shania twain,ka-ching,2003,95,6gFKCSEfGAb8kmXumYkpmh,44,0.635,0.865,10,-4.577,0,0.0639,0.141,0.0,0.177,0.804,75.996,200467,4
895,blu cantrell  sean paul,breathe,2003,97,1BPybPVkDfUjFDvqG04l58,64,0.8,0.663,2,-3.832,1,0.0324,0.048,0.0,0.252,0.472,91.934,228000,4
896,alizee,j'ai pas vingt ans,2003,99,4qOlS5ye3xUXRZxKzdsyo3,44,0.672,0.841,3,-3.032,0,0.0305,0.247,0.00148,0.111,0.728,124.938,259299,4
897,o-zone,dragostea din tei,2004,1,2c3sKqWYVJ0NsE3elgRhKH,67,0.809,0.965,0,-3.947,1,0.0427,0.177,0.0,0.0577,0.672,130.103,215432,4
898,aventura,obsesion,2004,3,65H6t1WQBim6q93yM8fEwn,74,0.804,0.56,1,-6.912,0,0.0397,0.416,0.0,0.0608,0.768,133.682,254720,4
899,kareen antonn  bonnie tyler,si demain   (turn around),2004,4,0e1sOy4YvHFzBFZO6EW5F1,44,0.461,0.763,8,-3.044,1,0.0464,0.569,0.0,0.119,0.289,135.927,230813,4
900,star academy 4,laissez-moi danser,2004,5,0xj4AItqSN1u7YHGOfTm9s,29,0.774,0.994,11,-2.44,0,0.0923,0.0804,1.77e-06,0.0304,0.921,133.015,217893,4
901,the black eyed peas,shut up,2004,6,4kbj5MwxO1bq9wjT5g9HaA,80,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
902,leslie,sobri notre destin,2004,7,6PTxyxvHiIbgQRMA5IdnAO,49,0.746,0.591,0,-5.109,0,0.0325,0.0427,3.11e-06,0.0692,0.877,110.979,213693,4
903,le 6-9,le poulailler,2004,9,4lqefxm7jHb01z3sJ2lJ28,5,0.653,0.828,4,-3.668,0,0.102,0.0645,1.79e-05,0.397,0.684,133.989,193173,4
904,garou  michel sardou,la riviere de notre enfance,2004,10,5Fnsomnxvs2g9FvX5EGD7y,42,0.484,0.847,7,-5.421,0,0.0381,0.195,0.000165,0.0923,0.414,156.168,201613,4
906,garou  michel sardou,la riviere de notre enfance,2005,47,5Fnsomnxvs2g9FvX5EGD7y,42,0.484,0.847,7,-5.421,0,0.0381,0.195,0.000165,0.0923,0.414,156.168,201613,4
908,calogero  passi,face a la mer,2004,11,4nz1v2ghmGRo3RTZKxaC3P,55,0.474,0.786,5,-6.115,0,0.0496,0.0076,0.000446,0.311,0.665,186.033,223333,4
909,papi sanchez,enamorame,2004,13,4fHEdJLWGX6eVu4U9sT49W,48,0.894,0.775,5,-4.391,0,0.0725,0.0358,0.0343,0.105,0.951,120.049,262827,4
911,papi sanchez,enamorame,2005,64,4fHEdJLWGX6eVu4U9sT49W,48,0.894,0.775,5,-4.391,0,0.0725,0.0358,0.0343,0.105,0.951,120.049,262827,4
913,royal gigolos,california dreamin,2004,14,5pcKLQ865gdGqZ1l9jHnYi,55,0.726,0.731,1,-6.289,1,0.0335,0.00056,0.718,0.308,0.577,129.989,287827,4
914,tragedie,gentleman,2004,15,4DOhDuWUP0ZStWiu9hwH84,34,0.803,0.802,2,-2.707,1,0.0456,0.103,0.0,0.0975,0.973,105.029,212533,4
916,tragedie,bye bye gentleman,2005,55,4DOhDuWUP0ZStWiu9hwH84,34,0.803,0.802,2,-2.707,1,0.0456,0.103,0.0,0.0975,0.973,105.029,212533,4
918,starsailor,four to the floor,2004,16,0Hx249i8UGY4cWLjmo1eIH,55,0.66,0.74,9,-6.856,1,0.0344,0.00139,0.0892,0.0907,0.62,123.004,280489,4
920,starsailor,four to the floor,2005,78,0Hx249i8UGY4cWLjmo1eIH,55,0.66,0.74,9,-6.856,1,0.0344,0.00139,0.0892,0.0907,0.62,123.004,280489,4
922,eamon,f**k it (i don't want you back),2004,18,6XQcahXnhO40QdF24k8WBp,25,0.814,0.611,0,-6.154,0,0.0491,0.0781,0.000134,0.0406,0.533,68.493,225667,4
923,emma daumas,tu seras,2004,19,6RWjshevQtZvAoHs5DPrPZ,37,0.502,0.821,9,-2.938,0,0.0438,0.0991,2.8e-05,0.101,0.514,146.738,225200,4
924,jamelia,superstar,2004,20,3oobWqIgYrSRg18uqRuPIF,69,0.801,0.645,1,-6.93,1,0.0356,0.0457,0.0,0.0357,0.824,110.01,215480,4
925,slai,flamme,2004,21,2UtoiQC20KmUEEyW4gg5eo,51,0.726,0.676,6,-8.224,1,0.134,0.102,0.00211,0.151,0.773,174.053,217413,4
926,nadiya,parle-moi,2004,22,2rXROCKPA9IHn6zMILU7aX,40,0.773,0.861,5,-1.536,0,0.0494,0.248,0.0002,0.0967,0.892,96.023,275480,4
927,tragedie,sexy pour moi,2004,23,5H0ZfIuXw3qEXn2E1EasWX,50,0.903,0.447,8,-8.622,1,0.102,0.0211,0.0,0.0707,0.611,105.03,216493,4
928,roch voisine,tant pis,2004,25,3qdNHYtPZKUqFhYM9KSom4,45,0.378,0.438,2,-6.467,1,0.029,0.185,0.0,0.146,0.279,180.187,229227,3
929,o-zone,despre tine,2004,27,0YvLLR1BaT52Nzu2cGORsF,46,0.775,0.838,0,-5.023,1,0.0333,0.105,1.17e-06,0.467,0.948,130.045,229747,4
930,the rasmus,in the shadows,2004,28,1fr92Vupmcs2vgLMFVQ7rd,69,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,257920,4
931,nadiya,et c'est parti,2004,30,1zwJikF2MYUwqcVnqtGxVj,49,0.761,0.972,10,-1.185,0,0.27,0.482,0.0,0.236,0.466,97.965,230880,4
932,natasha st-pier  pascal obispo,mourir demain,2004,31,0bdhH65xZdscxkATgDQlSS,44,0.522,0.708,3,-6.509,1,0.034,0.0437,0.0,0.0947,0.31,137.1,217187,4
933,lorie,week-end,2004,32,6iM72kHmXtuw6jCbB5rGTl,30,0.505,0.865,6,-2.368,1,0.033,0.125,0.0,0.339,0.532,93.061,244493,4
934,danzel,pump it up,2004,34,1n40y8r6WPDBER3wiX3RYw,37,0.793,0.9,11,-8.045,0,0.0676,0.125,1.48e-05,0.934,0.832,129.028,225507,4
935,113  magic system  mohamed lamine,un gaou a oran,2004,35,1clBNMIizweS7mhJcyKFhK,43,0.848,0.963,6,-3.342,1,0.0813,0.0183,2.23e-05,0.631,0.947,127.974,208187,4
936,mario winans,i don't wanna know,2004,36,2yr2HnFYl7XvqJk4fXoQBt,67,0.833,0.515,11,-5.0,0,0.0462,0.347,0.00156,0.116,0.4,97.035,257333,4
937,star academy 4,en chantant,2004,37,2zatGcaRF1S4RAeE3GBt15,18,0.632,0.853,6,-4.824,0,0.0564,0.0466,0.0,0.108,0.733,121.966,227880,4
938,britney spears,toxic,2004,38,6I9VzXrHxO9rA9A5euc8Ak,79,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4
939,haiducii,dragostea din tei,2004,39,13UezPlkljbORrw57YizGO,50,0.741,0.931,2,-4.196,1,0.0357,0.285,0.0,0.0615,0.769,130.052,213520,4
940,corneille,parce qu'on vient de loin,2004,41,1wthYeOSBWfUYeCqhYcGt0,50,0.756,0.571,11,-6.613,0,0.22,0.107,5.52e-05,0.106,0.728,91.977,232933,4
941,outkast,hey ya,2004,42,2PpruBYCo4H7WOBJ7Q2EwM,78,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4
942,steeve estatof,garde-moi,2004,43,5enTkqc6HoUZUsYhViji4I,11,0.504,0.944,1,-3.266,0,0.0552,0.0788,1.4e-05,0.146,0.37,128.57,186680,4
943,jenifer,ma revolution,2004,44,6lZZEwRROdTueH0WluDgHd,42,0.465,0.779,7,-4.135,1,0.0295,0.328,0.0,0.152,0.768,184.015,214307,3
944,speedy  lumidee,sientelo,2004,45,7n6dfCy2m0eZOl8qxI11aM,41,0.845,0.93,0,-1.982,1,0.0468,0.124,0.0,0.69,0.836,105.996,157493,4
945,nadiya,si loin de vous (hey oh    par la radio),2004,46,1jWJGKlwZoUYcaxG0kmRJe,24,0.769,0.845,1,-3.52,0,0.0509,0.196,1.28e-05,0.732,0.628,109.001,258747,4
947,nadiya,si loin de vous (hey oh    par la radio),2005,72,1jWJGKlwZoUYcaxG0kmRJe,24,0.769,0.845,1,-3.52,0,0.0509,0.196,1.28e-05,0.732,0.628,109.001,258747,4
949,priscilla,toujours pas d'amour,2004,47,6XjLjrPnWqegY8xJf5HfYF,32,0.682,0.769,6,-4.712,1,0.051,0.00416,1.33e-05,0.0838,0.719,110.009,213413,4
950,african connection,ami-oh,2004,48,3BdWIht1D3JjPm8iQohLzW,20,0.721,0.936,2,-8.835,1,0.124,0.372,0.000678,0.359,0.878,120.016,184267,4
951,willy denzey,l'orphelin,2004,49,27uLKgNyAEu2iVRSYVacYY,34,0.721,0.573,11,-5.314,0,0.0293,0.173,0.0,0.391,0.659,102.383,269627,4
952,lorie,ensorcelee,2004,50,5kYABsBW3OM2wJhu1ENeIP,28,0.596,0.965,0,-3.278,1,0.0857,0.0163,0.000207,0.143,0.621,109.041,233627,4
953,isabelle boulay  johnny hallyday,tout au bout de nos peines,2004,51,5UZKYDMhjScecPgnEOTZe5,22,0.354,0.488,1,-7.14,1,0.0315,0.762,4e-06,0.107,0.234,117.096,212680,4
955,isabelle boulay  johnny hallyday,tout au bout de nos peines,2005,86,5UZKYDMhjScecPgnEOTZe5,22,0.354,0.488,1,-7.14,1,0.0315,0.762,4e-06,0.107,0.234,117.096,212680,4
957,string color,ragga string,2004,52,5mKhUsassKDt0X74MLa29d,33,0.881,0.905,4,-3.666,0,0.105,0.145,0.0,0.473,0.83,97.98,208333,4
958,star academy 4,adieu monsieur le professeur,2004,53,4zlpZvAWqQegOq3PKiEQTX,20,0.605,0.457,7,-6.847,1,0.0249,0.709,0.0,0.107,0.462,81.158,237080,4
960,star academy 4,adieu monsieur le professeur,2005,66,4zlpZvAWqQegOq3PKiEQTX,20,0.605,0.457,7,-6.847,1,0.0249,0.709,0.0,0.107,0.462,81.158,237080,4
962,elodie frege  michal,viens jusqu'a moi,2004,54,6r9r0PEnmNbLnDEuy7Sacp,22,0.475,0.642,4,-5.784,1,0.0325,0.0414,0.0,0.111,0.285,139.934,251760,4
963,chimene badi,le jour d'apres,2004,55,25xZHMGTqzG5PDatcIT7gm,32,0.356,0.712,7,-6.755,0,0.0502,0.559,0.0,0.145,0.26,127.983,193227,4
964,anastacia,left outside alone,2004,56,2uNq2hKb4X1S30hBgoywOF,56,0.668,0.744,2,-3.554,0,0.0349,0.0959,0.0,0.0918,0.325,102.845,258800,4
965,baby bash,suga suga,2004,57,6Nq5lE0CeOAAAqN4qhkbZU,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,239027,4
966,kevin lyttle,turn me on,2004,58,0BBOLOV5JntPL3341swIre,65,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107,4
967,lynnsha,homme     femmes,2004,59,4TAV9kiGrtY2jGISIYIWpp,26,0.763,0.702,8,-5.198,1,0.0586,0.0273,1.43e-06,0.181,0.492,115.024,203360,4
969,lynnsha,homme     femmes,2005,43,4TAV9kiGrtY2jGISIYIWpp,26,0.763,0.702,8,-5.198,1,0.0586,0.0273,1.43e-06,0.181,0.492,115.024,203360,4
971,blue  linkup,you and me bubblin',2004,60,022685Q548GxFAogdNSVVr,27,0.798,0.794,9,-6.103,1,0.0479,0.0432,0.0,0.819,0.807,101.973,187160,4
972,calogero,si seulement je pouvais lui manquer,2004,61,4iHzUEBK1UkPsti0hGRGFF,51,0.619,0.557,1,-8.788,0,0.0285,0.218,0.0,0.0833,0.273,107.944,200573,4
973,tragedie,je reste ghetto,2004,62,526PUqR9hNWFGWW69AYQf1,26,0.867,0.559,11,-5.195,1,0.112,0.131,0.0,0.17,0.898,95.035,232560,4
974,the black eyed peas,let's get it started,2004,63,6Ct1AsE9oTWUg1rmvIWJKM,57,0.785,0.799,11,-2.208,0,0.126,0.117,0.0,0.292,0.797,104.923,217733,4
975,britney spears,everytime,2004,64,0dRhSF9LV0HR8Jwd3MMMKJ,63,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,230307,4
976,dj sammy,heaven,2004,66,72SpPFrMYCXLB3Fbw9tEgf,64,0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,233600,4
977,tragedie,eternellement,2004,67,2QfGeH5RQEEJkUWnVy7iZ8,40,0.526,0.405,3,-6.512,0,0.0262,0.754,0.0,0.101,0.108,130.022,384973,4
978,lorie,la positive attitude,2004,68,4TW4754ksLR6BO2Rjn09Qm,25,0.53,0.969,4,-3.92,1,0.0412,0.0391,1.43e-05,0.174,0.717,137.938,271973,4
979,jenifer,le souvenir de ce jour,2004,69,51QL6744BhPjnfyhG8uqdA,33,0.501,0.749,7,-5.644,0,0.0322,0.235,1.53e-06,0.26,0.443,87.066,197187,4
980,destiny's child,lose my breath,2004,70,2n4uOdMHzEvcZ0KP7iQnay,60,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4
981,rohff,le son qui tue,2004,73,3ee6eXqZqJo3DJEiBr1SHs,54,0.659,0.834,1,-4.428,0,0.17,0.238,0.0,0.0847,0.757,91.517,224200,4
982,hilary duff,so yesterday,2004,74,0J1Wfjo9H3R62yaCuuNDZX,57,0.552,0.802,0,-3.799,1,0.0615,0.215,0.0,0.275,0.776,78.21,215333,4
983,maroon 5,this love,2004,77,6ECp64rv50XVz93WvxXMGF,79,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,206200,4
984,eminem,just lose it,2004,78,0qcjuYtMWhBjXg0Xwt5SzS,66,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,248680,4
985,yannick noah,ose,2004,79,59FUppdr0010KnhC1JVCmo,36,0.626,0.859,7,-6.233,0,0.0344,0.336,2.1e-06,0.0746,0.634,93.942,194880,4
986,benassi bros,hit my heart,2004,81,1gP9feeY5DxLh0gJsIFAoC,46,0.545,0.693,4,-2.627,0,0.0962,0.0565,0.0,0.404,0.531,133.886,196284,4
987,dj casper,chachaslide,2004,82,0lxISLuH1Zr6gDAeLizWxR,2,0.774,0.93,11,-3.171,0,0.0517,0.000882,0.00989,0.349,0.844,131.026,220827,4
988,emmanuel moire,etre a la hauteur,2004,86,4vnIe8OxfwVDpFLuLeukmK,39,0.485,0.616,0,-7.686,0,0.0283,0.117,0.0,0.143,0.239,139.987,238453,4
989,julie zenatti,je voudrais que tu me consoles,2004,87,1RQ3JfIPdd0EPPUoFfOeG6,27,0.432,0.732,5,-2.734,0,0.0272,0.168,0.0,0.174,0.161,84.786,232960,4
990,eric prydz,call on me,2004,88,1xNcBAoUw8Hz6LqK2jt4Ff,74,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00114,0.839,0.447,126.342,171360,4
992,eric prydz,call on me,2005,20,1xNcBAoUw8Hz6LqK2jt4Ff,74,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00114,0.839,0.447,126.342,171360,4
994,benassi bros  sandy,illusion,2004,89,485ipoRgVzQrWPCHsom8LX,27,0.793,0.636,10,-2.308,1,0.274,0.242,0.0132,0.0718,0.617,133.99,309400,4
995,jojo,leave (get out),2004,90,1pviZGWVoeYGZn4bmRUoX4,57,0.704,0.573,2,-6.75,0,0.218,0.158,4.87e-05,0.0854,0.45,87.027,240493,4
996,eve angeli,une chanson dans le coeur (felicita),2004,91,5ZzErctsnPvgztT2FMsWt6,19,0.645,0.834,11,-4.479,0,0.0343,0.335,0.0,0.129,0.736,100.002,229027,4
997,sniper,sans (re)peres,2004,93,28GKxsXwDnfPb6q6lF7iUd,48,0.595,0.689,11,-7.286,0,0.102,0.191,0.0,0.0898,0.481,89.899,301240,4
998,kelis,trick me,2004,94,3aImJnJlAgcE7bJ1NxthGt,62,0.97,0.72,1,-3.347,0,0.149,0.0369,0.000389,0.326,0.962,107.17,206107,4
999,kyo,je saigne encore,2004,95,4t0UFFKo3Wz47Apw0PHXpi,44,0.347,0.62,11,-7.306,0,0.0312,0.0139,0.00021,0.0927,0.209,161.973,233093,4
1000,yannick noah,mon eldorado (du soleil   ),2004,100,3dw10BnriR3u8QibZyUjOP,31,0.603,0.873,11,-6.902,1,0.0357,0.14,0.026,0.102,0.851,94.993,200613,4
1001,ilona mitrecey,un monde parfait,2005,1,1bv4IL20JbSfmIVrNo2tLw,38,0.749,0.92,4,-5.034,0,0.0357,0.0539,0.0,0.305,0.978,129.982,187400,4
1002,crazy frog,axel f,2005,2,0Bo5fjMtTfCD8vHGebivqc,65,0.86,0.907,2,-3.321,1,0.0407,0.279,0.693,0.0648,0.786,138.045,168880,4
1003,amel bent,ma philosophie,2005,3,1HOtCYTuOCISpTn9cW6fcz,59,0.752,0.724,4,-3.591,0,0.114,0.205,0.0,0.124,0.45,100.01,203227,4
1004,pinocchio,t'es pas cap pinocchio,2005,4,5DZNAcDl4kSabuN1jXIAw4,27,0.825,0.982,0,-3.766,0,0.0379,0.16,3.19e-05,0.199,0.963,131.044,194773,4
1005,dezil',san ou (la riviere),2005,5,451xbSJldjhszG8UifQUgR,41,0.877,0.762,9,-5.292,1,0.124,0.452,0.0,0.42,0.972,139.967,203213,4
1006,crazy frog,popcorn,2005,6,0jQ4Nb9ylfUheLP9EOpOFk,52,0.776,0.985,0,-3.549,1,0.0347,0.0894,0.854,0.337,0.96,130.007,192373,4
1007,sinsemilia,tout le bonheur du monde,2005,8,0434l9P9D5MfOy6NQ8uAAn,52,0.693,0.729,2,-7.544,0,0.0659,0.207,0.0,0.0818,0.748,100.029,229427,4
1008,chimene badi,je viens du sud,2005,9,3mUCcWgGsK1VtZ3Zebe6u1,49,0.366,0.387,11,-8.849,1,0.0339,0.351,1.41e-06,0.113,0.133,80.828,246573,3
1009,madonna,hung up,2005,10,3850dYVgOFIXJh5U4BFEWH,72,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4
1011,madonna,hung up,2006,50,3850dYVgOFIXJh5U4BFEWH,72,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4
1013,raphael,caravane,2005,11,2UXjdnCvgGGIXLrAwCVVQT,57,0.587,0.648,7,-9.181,1,0.0328,0.71,0.00106,0.0834,0.502,100.062,206920,4
1014,akon,lonely,2005,12,3ODZ571LZ7iwQ3eOQISJeY,47,0.629,0.532,5,-7.88,0,0.0352,0.331,0.0,0.238,0.619,90.098,235800,4
1015,mister cosmic vs fat dog,space soap (la soupe aux choux),2005,13,6aLEhDvSGwUJiK33SPiH6X,19,0.683,0.676,4,-8.959,0,0.0317,0.00654,0.701,0.122,0.69,132.031,189100,4
1016,gregory lemarchal,ecris l'histoire,2005,14,5YfWtM9VGkkuDeoPfdgDf0,55,0.59,0.671,4,-8.23,0,0.027,0.173,3.9e-06,0.0906,0.167,99.994,256973,4
1017,star academy 5,santiano,2005,15,0evviL9c1R4eaWC4fEpi4V,23,0.507,0.845,4,-3.109,0,0.0323,0.0596,0.0,0.12,0.797,125.164,148627,4
1019,star academy 5,santiano,2006,94,0evviL9c1R4eaWC4fEpi4V,23,0.507,0.845,4,-3.109,0,0.0323,0.0596,0.0,0.12,0.797,125.164,148627,4
1021,collectif a s i e,et puis la terre,2005,16,6Z9T7dlPGb6QodTRFW68q2,3,0.508,0.544,7,-9.693,1,0.0253,0.394,0.953,0.128,0.397,156.029,334693,4
1022,laam,petite soeur,2005,17,0vAJGRXLYAFS0U2MlFbv4E,41,0.738,0.769,6,-3.698,1,0.0504,0.0269,0.0,0.116,0.685,109.964,228547,4
1023,jean dujardin,le casse de brice,2005,18,4FpgfNRPPlN3GxrlNeuUIV,32,0.812,0.674,1,-8.411,1,0.246,0.103,0.0,0.156,0.923,110.034,144480,4
1024,jennifer lopez,get right,2005,19,3jVSV60WZE5jPE2a6KGNFy,65,0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,225533,4
1025,booka,mutoto,2005,21,5mCEpcEz1yhTvKjn0huJrq,16,0.838,0.949,4,-7.255,1,0.0472,0.526,0.022,0.137,0.904,120.02,196720,4
1026,shakira,la tortura (alejandro sanz),2005,22,5BSclXJTa9B0iURhUjZo50,72,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,212893,4
1027,juanes,la camisa negra,2005,23,1WSUDpVRuDz80yWRaBp8LF,0,0.749,0.727,6,-4.423,0,0.031,0.0868,0.0,0.0541,0.973,97.015,216867,4
1029,juanes,la camisa negra,2006,24,1WSUDpVRuDz80yWRaBp8LF,0,0.749,0.727,6,-4.423,0,0.031,0.0868,0.0,0.0541,0.973,97.015,216867,4
1031,johnny hallyday,ma religion dans son regard,2005,24,72J3rHJyEpffwxdbB82TSG,35,0.371,0.56,6,-9.035,0,0.0318,0.119,0.000132,0.0981,0.336,166.18,230347,4
1032,clemence  jean-baptiste maunier,concerto pour deux voix,2005,25,045iClwulnuWlQCpNcr5Ru,31,0.421,0.616,5,-5.492,0,0.0274,0.296,0.338,0.0844,0.384,85.978,252494,4
1033,johnny hallyday,mon plus beau noel,2005,26,7I0giceIX1zmNvbTe1BpOk,0,0.451,0.454,0,-9.586,1,0.0341,0.234,7.8e-06,0.216,0.187,115.592,265240,4
1035,johnny hallyday,mon plus beau noel,2006,81,7I0giceIX1zmNvbTe1BpOk,0,0.451,0.454,0,-9.586,1,0.0341,0.234,7.8e-06,0.216,0.187,115.592,265240,4
1037,paul cless,suavemente,2005,27,2M4EnIW3uVMIktIgjZGdiH,43,0.762,0.813,0,-4.694,0,0.0713,0.0357,0.0,0.122,0.771,119.973,215000,4
1038,tina arena,aimer jusqu'a l'impossible,2005,28,5Vk5Y2qy3a5GwG0yOoZS0a,43,0.574,0.829,11,-4.63,0,0.0508,0.0832,2.29e-06,0.103,0.346,97.082,200320,4
1040,tina arena,aimer jusqu'a l'impossible,2006,19,5Vk5Y2qy3a5GwG0yOoZS0a,43,0.574,0.829,11,-4.63,0,0.0508,0.0832,2.29e-06,0.103,0.346,97.082,200320,4
1042,star academy 5,je ne suis pas un heros,2005,29,11Kkl6ljc328ywfxatkAj9,12,0.622,0.903,8,-5.286,1,0.0287,0.000215,9.31e-06,0.327,0.55,129.949,295093,4
1043,celine dion,je ne vous oublie pas,2005,30,5EwWqjWrwbuXBricL9tH5X,37,0.361,0.441,9,-6.891,0,0.0349,0.793,0.0,0.174,0.455,139.369,215027,4
1044,maria isabel,antes muerta que sencilla,2005,32,14TxQnRJTGfPUNxuUGuP4M,0,0.76,0.917,0,-5.197,1,0.186,0.0269,0.0,0.107,0.966,160.014,154493,4
1045,emmanuel moire,je fais de toi mon essentiel,2005,33,6H4TH5ntp7KzYePysRBcuT,57,0.528,0.575,4,-7.88,1,0.0257,0.182,0.0,0.169,0.514,148.061,199200,3
1046,dht edmee,listen to your heart,2005,34,2Vp612MQxZIk93MDXgi2jB,44,0.553,0.265,9,-9.375,0,0.0303,0.867,0.0,0.113,0.187,144.754,272813,4
1047,moby,lift me up,2005,35,1mBmd558ZnPKZx7Xk51oEa,58,0.583,0.886,7,-6.592,1,0.0608,0.00101,0.00153,0.149,0.374,120.967,199293,4
1048,amel bent,ne retiens pas tes larmes,2005,36,7crkiArUouuzUeRuscxy5t,41,0.637,0.544,7,-4.602,0,0.0486,0.395,0.0,0.355,0.442,89.996,223213,4
1049,the pussycat dolls,don't cha,2005,37,0BxfFnk0YzONqvmrkO0QrB,71,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.003,272080,4
1050,magic system,bouger bouger,2005,39,0aUujfU3BFkjkIiBYGdgug,49,0.809,0.944,6,-1.751,0,0.226,0.0964,0.0,0.438,0.949,128.023,220533,4
1051,m  pokora,pas sans toi,2005,40,3Oe5s8bbVMQsnL2IgagruN,37,0.669,0.504,7,-7.648,1,0.0339,0.182,0.0,0.0888,0.435,130.163,263280,4
1052,robbie williams,tripping,2005,41,7MTdv6v3vsmQcVfh7eIaks,58,0.666,0.922,2,-4.458,0,0.0429,0.0381,0.000191,0.0633,0.828,118.014,276604,4
1053,willy denzey,et si tu n'existais pas,2005,42,23ZhZTdKAlKbp3AQkMIYTc,22,0.75,0.518,5,-5.784,0,0.0425,0.588,1.08e-06,0.114,0.539,99.997,246712,4
1054,bob sinclar,love generation,2005,45,7M13FwBAKWNa2jqcZeUhL6,64,0.723,0.872,1,-3.617,1,0.0586,0.192,0.000154,0.0814,0.544,128.038,204798,4
1055,daniel powter,bad day,2005,46,0mUyMawtxj1CJ76kn9gIZK,76,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,4
1056,papa a p,gasolina,2005,49,3Bl2a3H8MRMxxq9DAj4kbZ,0,0.669,0.865,1,-4.251,1,0.27,0.153,0.0,0.154,0.0814,96.007,306720,4
1057,the black eyed peas,don't phunk with my heart,2005,51,7pZdvlIJ3COmTEoO45kNMB,6,0.711,0.666,5,-10.304,1,0.0508,0.177,0.0,0.636,0.663,131.106,99900,4
1058,infernal,from paris to berlin,2005,53,5ClXLJW6OLZuTLCwhmX9h9,56,0.741,0.869,9,-6.534,0,0.0816,0.096,0.0,0.0396,0.839,126.069,209667,4
1059,ilona mitrecey,dans ma fusee,2005,54,2H1JVhVWArAoDefroQsOka,22,0.644,0.898,11,-5.781,1,0.033,0.0994,1.95e-06,0.293,0.915,136.058,233813,4
1060,keane,everybody's changing,2005,57,0yac0FPhLRH9i9lOng3f81,72,0.517,0.839,0,-3.521,1,0.0287,0.0014,0.000365,0.108,0.416,94.015,215880,4
1061,m  pokora,elle me controle,2005,59,27kV1kvGUacbiRpf1VsQWe,46,0.775,0.684,7,-6.402,0,0.075,0.197,1.58e-06,0.165,0.323,106.993,226400,4
1062,le roi soleil,tant qu'on reve encore,2005,65,5byvZit3pl20c1jTWGB7pP,37,0.463,0.45,11,-9.231,1,0.0256,0.199,0.0,0.164,0.203,147.851,281973,4
1063,mario,let me love you,2005,67,3ibKnFDaa3GhpPGlOUj7ff,75,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,256733,4
1064,mylene farmer,fuck them all,2005,70,1iZ18EK7QBBLln4D8IzhQa,36,0.572,0.884,9,-5.532,1,0.0817,0.191,0.000446,0.0778,0.619,169.866,274093,4
1065,pinocchio,pinocchio en hiver (kalinka),2005,71,61O3krLr7GVg55dZULVESL,6,0.752,0.911,10,-4.7,0,0.0876,0.138,0.0176,0.0896,0.429,132.005,179880,3
1066,yannick noah  disiz la peste,metis(se),2005,73,3heuof3aSNHel6nlRQM3Ad,30,0.734,0.721,7,-7.173,0,0.0496,0.149,0.0,0.127,0.821,90.01,184493,4
