,Artiste,Titre,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3319,Super Social Jeez,Jane,5Y879jknL9VeeRAxFSSTOU,0.76,0.72,6,-3.986,0,0.0412,0.0521,0.0,0.11,0.777,129.021,214043,4
3320,Super Social Jeez,Things Went Down,2DZ5Rz3J0yzci5YE2RPRKF,0.683,0.924,1,-3.542,1,0.0533,0.104,0.0,0.137,0.85,104.994,299765,4
3321,Super Social Jeez,So Many,7sLUVujzqUtSHwuQJQzF2Y,0.582,0.802,1,-3.786,1,0.1,0.0485,0.0,0.31,0.468,119.885,250162,4
3322,Superbus,Radio Song,57p0yopRgxzj7UCQsl1u9E,0.563,0.963,2,-1.661,0,0.111,0.00977,0.0,0.22,0.714,157.969,143520,4
3323,Superbus,All Alone - Seven Lions Remix Club,3URtrx2jjdAPhLH4DsMjgS,0.543,0.835,0,-6.978,1,0.0369,0.00568,0.00985,0.0872,0.251,140.014,265000,4
3324,Superbus,Butterfly,0fGtJGkOfQ5grEfLDwHBYa,0.674,0.772,9,-5.624,0,0.0311,0.0499,4.24e-06,0.118,0.24,119.965,232707,4
3325,Supertramp,Give A Little Bit,6XUHsYE38CEbYunT983O9G,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,248173,4
3326,Supertramp,The Logical Song - Remastered 2010,6mHOcVtsHLMuesJkswc0GZ,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253,4
3327,Supertramp,Goodbye Stranger - 2010 Remastered,67oyFnjJnn78fZP9KjeZx0,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,350573,4
3328,Suzane,SLT,0KSHulPDuY9q6nprxs8iru,0.658,0.508,4,-8.352,0,0.286,0.0227,0.0,0.135,0.336,89.935,241307,4
3329,Suzane,Il est où le SAV ?,7gClN8JHzdc0WDl6JIbtGB,0.663,0.601,1,-9.83,1,0.0437,0.00326,2.48e-05,0.343,0.431,99.967,170667,4
3330,Suzane,L'insatisfait,6f9HzvbQiqqxpv5kCSv4vz,0.716,0.428,6,-9.066,0,0.132,0.0203,0.0,0.164,0.292,119.679,179773,4
3331,Suzane Grimm,Sainte-Hélène - Radio Edit,5o0cYkiYfjkqbVl4RTBfVa,0.635,0.543,4,-7.877,1,0.0261,0.427,5.49e-06,0.242,0.434,105.984,218173,4
3332,Suzane Grimm,Je lâche prise,6meG6Ant1PWnHjzuhLJXqN,0.576,0.81,10,-5.819,1,0.0656,0.0282,0.000185,0.0861,0.5,141.975,242000,4
3333,Suzanne Vega,Tom's Diner,7f9sC9fvtjYSZYOLSmKJlq,0.86,0.439,6,-12.264,0,0.0495,0.0204,0.0147,0.0465,0.725,99.144,228307,4
3334,Suzanne Vega,Luka,5yMXAaSvxo12QkYU75Ixv0,0.63,0.697,6,-10.654,1,0.0311,0.189,0.000258,0.116,0.796,124.956,231933,4
3335,Suzanne Vega,Tom's Diner,6OKUhXuJMvoVPde9fMJJzy,0.695,0.172,6,-22.075,1,0.907,0.589,0.0,0.156,0.395,134.092,129107,4
3336,Prince Swanny,Catch 22,1cc282JtAEefN7O792U5P5,0.738,0.757,1,-3.282,0,0.177,0.0388,0.0,0.126,0.416,93.989,250213,4
3337,Bettye Swann,Then You Can Tell Me Goodbye,1bDjWyTOXs0sxQMC1mchSM,0.504,0.148,11,-18.457,1,0.0285,0.951,0.00578,0.105,0.45,91.118,226240,4
3338,Bettye Swann,Make Me Yours,2u0TWxcEOhIwSzyIAwxdIs,0.715,0.491,3,-8.126,1,0.0322,0.48,1.19e-05,0.124,0.875,107.941,195293,4
3339,Sylvie Vartan,La plus belle pour aller danser,7gmYsqbN1hrrSOsxNlvq4W,0.524,0.183,8,-13.972,1,0.0345,0.782,0.0,0.117,0.392,110.551,156760,4
3340,Sylvie Vartan,La Maritza,6ZvFryWDSOogemttDtGUpq,0.279,0.244,0,-12.177,0,0.0313,0.791,1.14e-06,0.189,0.208,149.079,194933,4
3341,Sylvie Vartan,Comme un garçon,1Spt9EA9tigPzZrsxpbOf1,0.723,0.651,10,-4.913,1,0.0339,0.486,0.0,0.111,0.847,114.87,191453,4
3342,Synapson,Djon maya maï (feat. Victor Démé),3FhykKcpwCz4vp5INY0IK5,0.79,0.647,8,-6.732,0,0.0375,0.2,0.109,0.0766,0.749,105.012,194707,4
3343,Synapson,Djon maya maï (feat. Victor Démé),4V3kv5FPz8YE28SHyJjm6j,0.866,0.7,8,-4.945,0,0.0353,0.153,0.00798,0.0688,0.8,110.703,182280,4
3344,Synapson,Soro te karaba (feat. Victor Démé),1a66w9JwoarISVpjCU6RBt,0.703,0.563,4,-11.039,0,0.0505,0.19,0.476,0.0867,0.384,104.984,352760,4
3345,Ali Baba's Tahini,Zero,3dQtnfmAmEE2whGEwPoDi5,0.444,0.736,2,-6.0,1,0.0424,0.0576,0.0,0.264,0.689,76.121,191833,4
3346,Ali Baba's Tahini,Dancing with the Rat,2CMTFfoMuNB8zOjU9HeOW6,0.451,0.954,7,-4.871,1,0.0437,0.00211,0.688,0.232,0.628,172.108,165817,4
3347,Ali Baba's Tahini,Strollin',3lrI8YDnjUVHQCOITtAaSY,0.424,0.648,2,-9.462,1,0.0641,0.0106,0.139,0.11,0.459,168.477,267076,4
3348,Tahiti 80,Hurts,7ivSQoJkOPlnDBKsTiT2TC,0.633,0.665,4,-7.927,1,0.0306,0.202,0.000616,0.0875,0.783,132.363,266743,4
3349,Tahiti 80,Crush,40ZUWjnAst1JRbb9qHtBkn,0.556,0.71,2,-7.731,0,0.0399,0.0343,0.154,0.122,0.732,118.925,205462,4
3350,Tahiti 80,Heartbeat,40WqcngmB4oYompCswuSO3,0.611,0.736,2,-6.67,1,0.0316,0.000198,0.0,0.147,0.581,109.04,206600,4
3351,Tahiti Boy,L'été,2XNK7BXs1eoARBOnKsyb3r,0.277,0.00853,0,-20.578,1,0.0425,0.983,0.501,0.0861,0.0774,64.076,156080,4
3352,Tahiti Boy & Mr. Oizo,Mind Link 2,6Hao5ykagrMs3IBqPupFjb,0.63,0.995,10,-4.107,0,0.0697,0.00216,0.83,0.0654,0.249,193.797,184373,4
3353,Tahiti Boy and the Palmtree Family,Resolution,6Tl6j4HL1hZQuvIPgDYDkY,0.597,0.92,5,-4.86,1,0.0303,0.0607,0.603,0.324,0.708,92.0,234853,4
3354,Talking Heads,Psycho Killer - 2005 Remaster,1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,261413,4
3355,Tal Bachman,She's so High,7mnGQesk1TzQLzQ9bYWZPR,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,4
3356,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,6aBUnkXuCEQQHAlTokv9or,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,296147,4
3357,Talisco,Your Wish,2BrDCRU9QwdqXQiBdl2eSy,0.603,0.845,8,-6.563,1,0.0823,0.0495,3.24e-05,0.0778,0.568,124.977,237533,4
3358,Talisco,Sun,07KF1lMPEgIMfcLnqTjks2,0.37,0.629,11,-4.848,0,0.0382,0.00632,0.0,0.189,0.0607,149.846,192947,4
3359,Talisco,The Keys,6bLsZ8CqJ51sfXEbivRzCy,0.378,0.689,9,-8.14,0,0.0545,0.0104,1.66e-05,0.166,0.228,149.083,234908,4
3360,Tamara Kaboutchek,Just Give Me One Chance,47Pthj6fZ5RSHwlGWCbRFi,0.323,0.244,11,-14.886,0,0.036,0.347,0.923,0.109,0.416,188.751,237788,3
3361,Tamara Kaboutchek,Save Your Skin,04Rn76oWwr6XWMDxetvV4D,0.783,0.534,11,-8.536,0,0.0292,0.0087,0.000132,0.131,0.963,120.002,222933,4
3362,Tamara Kaboutchek,Suave mamá,71jcnPczlViOcPevftcX6a,0.618,0.324,9,-10.005,0,0.0283,0.887,5.16e-05,0.0599,0.403,107.995,194347,4
3363,Tanita Tikaram,Twist in My Sobriety,651In9fY9BregQWY0cF7l2,0.775,0.562,10,-11.246,0,0.025,0.0655,0.153,0.0747,0.939,114.527,292080,4
3364,Tanita Tikaram,I'm Going Home,3akLgCVCJdbeacrEUrKwLu,0.369,0.0716,0,-16.438,1,0.0384,0.727,0.000256,0.102,0.24,93.53,224027,3
3365,Tanita Tikaram,Cathedral Song,6pTCWaZH93xpqPqwJ66yxH,0.561,0.232,9,-16.631,1,0.0365,0.798,0.000187,0.106,0.359,130.728,173867,4
3366,Tanya St Val,Calin,1feEHKqLHdlcZvp2ftF0Jw,0.766,0.714,8,-7.03,1,0.0575,0.132,0.000124,0.0522,0.823,100.654,311907,4
3367,Tanya St Val,Chalè,2VsBzcFuBRa7yEUIblxup3,0.746,0.897,3,-6.197,1,0.0403,0.217,0.0012,0.951,0.872,138.993,296293,4
3368,Tanya St Val,Carole,4MIqGjnA3uM5TYuGuN6i0d,0.721,0.843,8,-6.883,0,0.048,0.165,0.00296,0.105,0.846,101.734,263133,4
3369,Tasmin Archer,Sleeping Satellite,3WSyYBhLZRLbQo2tJgFvSR,0.6,0.824,5,-9.864,0,0.027,0.171,0.000225,0.258,0.749,96.075,281853,4
3370,Tasmin Archer,Arienne,5D1ThX7ptMyYhqDQnxC9U0,0.606,0.49,11,-13.809,1,0.0266,0.282,3.08e-06,0.193,0.602,112.215,228493,4
3371,Tasmin Archer,Sleeping Satellite - Extended Version,0jbDWWmctbLb2cmWHlnbSL,0.616,0.839,5,-11.466,0,0.0365,0.0353,0.127,0.0529,0.971,96.147,374880,4
3372,Tcheky Karyo,Angel's Confess,38fIpCv9jkveb73xMq1te5,0.633,0.694,7,-7.83,0,0.04,0.171,7.55e-05,0.0848,0.62,120.081,259720,4
3373,Tcheky Karyo,La rumeur,31k8r4bwg3CLlFIZxiiPD8,0.647,0.609,4,-8.275,0,0.0277,0.0801,0.000292,0.167,0.571,120.055,310653,4
3374,Tcheky Karyo,Games of Love,4LPX10BHwjLx0dPe1xumYQ,0.416,0.43,1,-10.766,1,0.0351,0.617,0.138,0.132,0.381,99.395,207853,4
3375,Tears For Fears,Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4
3376,Tears For Fears,Shout,2gQaQUhDCNGfBVXTvxAmXQ,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,393667,4
3377,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",5lwQGZYF4BXOzFtXc5zk8q,0.623,0.739,7,-8.116,1,0.0244,0.338,1.88e-05,0.109,0.642,95.007,257316,4
3378,Teitur,One And Only,6RSuk4OQYdXJEIwwagQ1mT,0.371,0.334,8,-11.127,1,0.0296,0.875,0.000255,0.114,0.308,68.721,171973,4
3379,Teitur,I Was Just Thinking,1kcTZCAV8k8CQ0LOz735Gd,0.462,0.198,6,-11.496,1,0.0358,0.895,2.7e-06,0.12,0.411,154.146,211427,3
3380,Teitur,Red / Green - Y Arpeggio in C / F,51nmC15pjsIPYGKlcE6pFn,0.252,0.137,5,-22.262,1,0.0624,0.991,0.822,0.117,0.0359,69.908,178187,3
3381,Terence Trent D'Arby,Wishing Well,2bvzxeD1hPWEYotw40Euq9,0.855,0.461,10,-13.096,0,0.0564,0.0965,0.0,0.201,0.833,104.96,210467,4
3382,Terence Trent D'Arby,Sign Your Name,3lIpkjFnRxJ6Uvm8DgtgfV,0.899,0.421,4,-11.238,1,0.0511,0.202,4.94e-06,0.0864,0.852,109.148,276533,4
3383,Terence Trent D'Arby,Who's Loving You,0Lz1NsgPykKrwVnsFCmY2R,0.467,0.377,5,-14.441,1,0.041,0.406,5.69e-06,0.0595,0.503,161.112,261360,3
3384,Teri Moïse,Je serai là,38AQOQqEZEGkUtjK9IuHCW,0.468,0.241,4,-10.355,1,0.03,0.768,0.0,0.0767,0.343,89.796,275933,4
3385,Teri Moïse,Les poèmes de Michelle,7o66Lbfoq3QGkBpZpt3VCd,0.536,0.677,3,-4.59,0,0.0252,0.445,0.0,0.115,0.589,90.112,237320,4
3386,Teri Moïse,Fais semblant,6vJjoINyVhmr5cjlhVZq4t,0.728,0.457,2,-10.103,0,0.0514,0.677,0.00813,0.0704,0.697,110.236,218533,4
3387,Terry Hall,Chasing a Rainbow,1W4sjSETa0cAvb6BwQ6MVv,0.636,0.806,9,-7.527,0,0.0303,0.0444,0.0017,0.214,0.32,110.449,192267,4
3388,Todd Terry,All Of Me (feat. Oliver Nelson) [Tom Hall Remix] - Extended Mix,6vOWXxjUvo53jF4dHlI6NY,0.724,0.709,11,-6.755,0,0.0523,0.00531,0.066,0.0306,0.723,123.979,250451,4
3389,Todd Terry,All of Me - Tom Hall Extended Mix,4QBCX9xIBr1S77QaSMrdSH,0.728,0.711,4,-6.757,0,0.0513,0.00521,0.0598,0.0322,0.723,123.989,250451,4
3390,Tessa Violet,Crush,6MYJv37Mpj5njLLbxKWNun,0.91,0.402,1,-9.55,1,0.0857,0.0297,0.00018,0.0801,0.825,135.993,216267,4
3391,Tessa Violet,Wishful Drinking,0Pq9K4yZlPwjjRMeIkBCpg,0.809,0.35,7,-7.818,0,0.305,0.549,4.58e-06,0.117,0.402,68.015,195110,4
3392,Tessa Violet,Bad Ideas,41K8qlXVHE5cDv7eifdk4G,0.786,0.523,0,-7.583,0,0.21,0.622,0.000671,0.0978,0.379,80.042,179173,4
3393,TETETAR,Smoke,311Y8VafVAUeNidUtLQxsu,0.665,0.269,0,-14.822,0,0.033,0.193,0.853,0.141,0.234,146.052,105247,4
3394,MC Teteu,Rave Na Praia,50YsV2XFugoMrqJK9Ttdly,0.628,0.635,9,-3.757,1,0.0661,0.0314,0.00226,0.302,0.518,87.981,203636,4
3395,Joanna Teters,Recall,3f056kh9ylAHBtkitZHyKd,0.598,0.441,9,-8.768,0,0.0714,0.54,5.05e-05,0.128,0.359,77.028,274286,4
3396,Têtes Raides,Ginette,3sO1sIDfAu1Ve3qtf1DC7U,0.405,0.407,3,-10.895,1,0.037,0.323,0.00154,0.083,0.281,106.24,220867,3
3397,Têtes Raides,L'Iditenté,0YfbfdutOwXknxNIY1qwJ4,0.321,0.702,10,-4.622,0,0.0399,0.0339,0.000907,0.119,0.512,148.301,266080,4
3398,Têtes Raides,Emma - avec Jeannes Moreau,3eirDpm29c7qSWyvwbVL6D,0.91,0.447,1,-10.528,0,0.0473,0.747,0.00023,0.0957,0.699,115.016,204013,4
3399,Little Texas,God Blessed Texas,4qkshp4FWe0msInDWTbBlR,0.648,0.766,9,-8.514,1,0.0326,0.232,1.54e-05,0.121,0.971,128.798,208733,4
3400,Little Texas,What Might Have Been,04F6rARD2mv4JiT8WglIDz,0.621,0.201,7,-15.112,1,0.0296,0.623,0.0,0.131,0.146,130.627,238800,4
3401,"Goodnight, Texas",The Railroad,7mkemk33kdLQvrkIpRkWWd,0.681,0.423,0,-12.002,1,0.0253,0.627,0.512,0.0925,0.439,91.044,250240,4
3402,The Highwaymen,"Sunday Morning Coming Down - Live at Nassau Coliseum, Uniondale, NY - March 1990",3RkGXLC07QFcGhouHox2cM,0.419,0.503,10,-9.942,1,0.0613,0.799,0.000166,0.736,0.346,74.541,333907,4
3403,The Highwaymen,"(Ghost) Riders in the Sky - Live at Nassau Coliseum, Uniondale, NY - March 1990",3ST1SVHTxxiGodhUeASN3h,0.553,0.797,2,-8.762,0,0.0392,0.536,0.0106,0.902,0.454,115.724,198133,4
3404,The Prodigy,Voodoo People (Pendulum Mix),6dL7YebdUbJKGIbFLmRWvM,0.442,0.96,1,-5.481,1,0.0661,0.000127,0.874,0.194,0.533,174.02,307813,4
3405,The Asteroids Galaxy Tour,Around the Bend,4tdGyzQ3WqygwxOEpbQ8eo,0.704,0.907,1,-6.408,0,0.0373,0.11,0.00982,0.334,0.712,95.023,229113,4
3406,The Asteroids Galaxy Tour,Heart Attack,4eXJVQuitlB2M6d0LT5Flt,0.63,0.993,9,-2.913,1,0.0475,0.0857,0.465,0.0815,0.909,127.014,231160,4
3407,The Asteroids Galaxy Tour,Fantasy Friend Forever,4YpO5TWACuCbRipf6dLgMS,0.548,0.954,9,-2.33,0,0.0421,0.00052,0.0262,0.576,0.82,135.005,194747,4
3408,The Strokes,Automatic Stop,6DUKQUhWqUySYngLXLNwP2,0.68,0.536,1,-6.078,1,0.0384,0.00336,0.737,0.0884,0.959,105.917,207029,4
3409,The Black Keys,10 A.M. Automatic,4HIx4KL2XRilgBf6WzfLqI,0.497,0.944,0,-3.31,1,0.103,0.597,0.119,0.0376,0.511,122.582,179133,4
3410,The Automatic Automatic,Monster,1DGyRcg2ImFsGvVFL1jZMQ,0.536,0.868,4,-5.22,0,0.0301,0.000316,4.77e-06,0.196,0.569,141.471,220947,4
3411,The Singles,Just Can't Get Enough (The Black Eyed Peas Remake) - Instrumental,19jd1ffgFMwGpafuoqImry,0.475,0.44,0,-11.459,0,0.0395,0.116,0.715,0.126,0.107,93.993,222015,4
3412,The Bolton Brothers,Cornbread & Black-Eyed Peas,22MFNWKIdTBrzBjARxzwLY,0.349,0.654,10,-7.889,1,0.0573,0.772,0.0,0.418,0.432,83.017,243267,4
3413,The UNCG Spartones,The Black Eyed Peas Medley,2MPfQ8dxCBymkEmUw2XenI,0.483,0.55,1,-7.068,0,0.0484,0.648,1.8e-06,0.0724,0.358,109.721,272773,4
3414,The Blakes,Commit,07CHcAUKEUPB3AbIoQVwKS,0.558,0.894,5,-2.668,1,0.0369,0.00114,1.68e-05,0.0524,0.676,103.326,156067,4
3415,The Blakes,Commit,0MPe5FWl2GRgG6vnaDi6Rd,0.561,0.896,5,-2.641,1,0.0373,0.0013,8.17e-06,0.0576,0.71,103.372,156067,4
3416,The Sexton Blakes,Tindr Generation,5Cvl0pGEju1wdTJ6SpLe06,0.486,0.578,4,-8.89,0,0.0835,0.0229,0.0,0.0861,0.74,108.036,184351,4
3417,Army Of The Pharaohs,Drenched in Blood,6IIsLetCYox4g3rJszSpsH,0.551,0.961,6,-3.553,0,0.396,0.0717,0.0,0.0342,0.576,168.047,236518,4
3418,Army Of The Pharaohs,Bloody Tears,5ow6VSYuuVHakvzRrcsgf8,0.684,0.863,6,-3.443,1,0.169,0.0244,2.11e-05,0.0868,0.697,92.024,276547,4
3419,The Lawrence Arms,October Blood,4yd7tpYgLkDjVXuBxNhZRs,0.315,0.931,0,-9.062,1,0.0724,0.00214,0.000511,0.753,0.342,111.423,181053,4
3420,The Cardigans,Lovefool,0u4htORODiTK9vHVA89MQX,0.64,0.602,9,-7.902,1,0.0299,0.0646,0.0,0.375,0.951,111.87,193893,4
3421,The Cardigans,Lovefool,7aQjPecQdIuNd1sz3KCDhD,0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845,193953,4
3422,The Cardigans,My Favourite Game,0Ui05Ov0s4PnRc4JI3Pilg,0.586,0.777,5,-6.185,0,0.0303,4.78e-05,0.00147,0.0729,0.424,143.339,220468,4
3423,The Eden Symphony Orchestra,Christians Awake! - Instrumental,7CB2XWEkXamv52Uc4QfO3M,0.281,0.0691,0,-19.283,1,0.0397,0.995,0.885,0.109,0.305,147.897,247440,4
3424,The Methodist Hymnal,"Come, Christians, Join To Sing",1gyQPQwdwDh9Ef2Zm71gNg,0.69,0.377,8,-15.872,1,0.0814,0.993,0.956,0.134,0.945,111.596,89335,4
3425,The Christians,Misgana Lessu (feat. Yosef Kassa),1uZXoosEvyc6sLs9Btg1CY,0.641,0.642,11,-12.178,1,0.242,0.467,0.0,0.666,0.75,121.886,348950,4
3426,The Corrs,Breathless,5OQGeJ1ceykovrykZsGhqL,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,207507,4
3427,The Corrs,Long Night - Acoustic,1XKzPnbNtoWTCbAaAp1uDE,0.432,0.317,4,-8.12,0,0.0288,0.442,0.000535,0.0691,0.367,74.921,230480,4
3428,The Corrs,Long Night - Radio Edit,0GccqhNLIpPLSkObYhmAjr,0.369,0.372,7,-7.322,1,0.0284,0.398,0.0,0.0885,0.162,74.428,209907,4
3429,The Cranberries,Zombie,2IZZqH4K02UIYg5EohpNHF,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,306427,4
3430,The Cranberries,Linger,0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,4
3431,The Cranberries,Dreams,4JGKZS7h4Qa16gOU3oNETV,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,4
3432,The Kid LAROI,SO DONE,5psEZhQu6lukjhavJo4AbC,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,126521,4
3433,Megan Thee Stallion,Don’t Stop (feat. Young Thug),3yv7994DWTEk3ihwy75YBQ,0.933,0.757,2,-3.212,1,0.117,0.00184,0.0,0.135,0.544,137.993,187941,4
3434,The Red Jumpsuit Apparatus,Face Down,4wzjNqjKAKDU82e8uMhzmr,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,192000,4
3435,The Faim,Summer Is a Curse,5WzgYEfub2pFJAAZfrOult,0.473,0.757,9,-5.103,1,0.0483,0.000727,0.0,0.151,0.425,168.005,181216,4
3436,The Faim,Saints of the Sinners,0vI4E9advbgPGvRt7RImvK,0.597,0.614,7,-5.377,1,0.0936,0.0427,0.0,0.0441,0.607,169.999,182990,4
3437,The Faim,Make Believe,6Mt88H4n1BzTOIQLuv5R71,0.331,0.575,5,-5.818,1,0.0447,0.24,0.0,0.152,0.346,190.008,204387,3
3438,Cast of Eurovision Song Contest: The Story of Fire Saga,Song-A-Long / Believe / Ray Of Light / Waterloo / Ne Partez pas Sans Moi / I Gotta Feeling,2BImG5CkFgk3Kh0bLR53G6,0.571,0.685,6,-4.85,1,0.0477,0.0508,0.0,0.219,0.58,128.008,187899,4
3439,The City of Prague Philharmonic Orchestra,"A Married Life (From ""Up"")",74s29w549r7x6MOyPvdDUZ,0.313,0.124,0,-17.325,1,0.0435,0.968,0.348,0.0713,0.154,98.967,261120,4
3440,Florence + The Machine,Over The Love,4uGdxPA40LxQzbFLv74Xy7,0.482,0.462,7,-8.375,0,0.0293,0.514,0.0123,0.196,0.24,140.208,260787,4
3441,The Fray,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4
3442,The Fray,You Found Me,4IoYz8XqqdowINzfRrFnhi,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853,4
3443,The Fray,Over My Head (Cable Car),1N62wozuHCvczCkY4QidpP,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,236267,4
3444,The Hoosiers,A Sadness Runs Through Him,6GUCCArDBLL6aAe34E9ta3,0.392,0.514,11,-4.821,0,0.0297,0.447,0.0,0.0818,0.688,113.333,192493,4
3445,The Hoosiers,Goodbye Mr A,63NfeOqLaCszi5gKAaP7qP,0.469,0.84,4,-3.263,1,0.0294,0.0861,0.00195,0.187,0.573,185.966,266813,4
3446,The Hoosiers,Killer,7sL05OTVdmVcwsAG2IBf1G,0.578,0.642,11,-5.696,0,0.029,0.142,0.000699,0.169,0.411,105.002,228200,4
3447,The Orb,Vuja De (The Infadels Remix),3HmDE9Me8I4STlgRoHfJ92,0.804,0.582,0,-8.831,1,0.411,0.0246,0.00397,0.105,0.24,128.981,509693,4
3448,The Killers,Mr. Brightside,7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,222587,4
3449,The Killers,When You Were Young,70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,220427,4
3450,The Killers,Mr. Brightside,003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4
3451,The Chainsmokers,Kills You Slowly,2PgMUAn2bBpm8gz6yAXvVL,0.696,0.439,1,-8.77,0,0.055,0.0636,0.0,0.127,0.229,149.923,213320,4
3452,The Kills,Future Starts Slow,04RcDL1mbjcVLMLqBOjkeX,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,248200,4
3453,The Notorious B.I.G.,You're Nobody (Til Somebody Kills You) - 2014 Remaster,5elwGhYsxqm09XbHvFyWcw,0.626,0.842,7,-5.032,0,0.279,0.159,1.93e-05,0.0945,0.624,84.657,292933,4
3454,The Kinks,Lola - Coca Cola Version,0UAJH0k4k3slcE83a9UGCe,0.474,0.917,9,-4.19,1,0.0395,0.582,0.231,0.201,0.902,152.113,241040,4
3455,The Kinks,You Really Got Me - Mono Mix,29SyMC0plk6qw8NMF7lfRL,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,134253,4
3456,The Kinks,All Day and All of the Night,78JmElAFmrPNhLjovDR9Jm,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507,4
3457,The Kooks,Naive,2RUhtNBh43RtSg0WBPPq3m,0.547,0.816,8,-6.165,0,0.0624,0.0688,0.0,0.127,0.722,102.765,203507,4
3458,The Kooks,She Moves In Her Own Way,2SGBEDwsOAOAHrrdAd304i,0.431,0.81,7,-5.379,1,0.066,0.276,0.0,0.0906,0.795,76.412,169307,4
3459,The Kooks,Bad Habit,3huV7eiNpaQlCB3LbZi9bB,0.733,0.882,0,-4.199,0,0.0389,0.051,9.92e-06,0.131,0.854,123.071,221413,4
3460,The Last Internationale,Soul on Fire,1Uezk0lxkZurJ44So4KWrI,0.499,0.643,3,-4.64,1,0.0387,0.00205,0.00112,0.19,0.135,125.18,219789,4
3461,The Last Internationale,I'm Going to Live the Life I Sing About in My Song,5se3aZh9XGO47ED76fja47,0.541,0.29,9,-8.603,0,0.0361,0.596,0.00372,0.112,0.272,118.675,217571,4
3462,The Last Internationale,Workers of the World Unite!,67oQnuc6XAbQQf7hL5jqAR,0.493,0.0843,1,-11.506,0,0.0323,0.875,2.87e-06,0.102,0.192,70.942,246884,4
3463,The Limiñanas,(I've Got) Trouble In Mind,3v79dduat8pGToccCTOhx8,0.673,0.923,6,-6.0,1,0.179,0.113,0.0,0.109,0.36,144.233,209640,4
3464,The Limiñanas,Cold Was the Ground,10UWPdOXuElLTh38Z9Lk8p,0.63,0.395,9,-7.587,1,0.0343,0.154,0.351,0.158,0.435,137.544,228831,4
3465,The Limiñanas,Migas 2000,6wTfOBxwILXT6dUnm2gPa0,0.578,0.771,2,-5.933,1,0.0327,0.497,0.293,0.342,0.923,132.921,115400,4
3466,The Presidents Of The United States Of America,Peaches,3VEFybccRTeWSZRkJxDuNR,0.417,0.849,1,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,171693,4
3467,In The Valley Below,Peaches,0JsRZWdSquAQtgyJO8mhLA,0.508,0.517,8,-8.054,0,0.0278,0.000717,0.0165,0.117,0.0543,103.935,285613,4
3468,The Moldy Peaches,Anyone Else But You,2pKi1lRvXNASy7ybeQIDTy,0.521,0.237,7,-12.535,1,0.051,0.923,0.0,0.144,0.58,145.856,180093,4
3469,The Pierces,Secret,7eoC95sT8KxeZGPAikDOAm,0.577,0.486,9,-6.966,0,0.0548,0.0557,0.0,0.2,0.236,138.172,229160,3
